Date,Asset,Return
2012-07-24,Bond,0.0083927162797191
2012-07-25,Bond,-0.0034742032417222
2012-07-26,Bond,0.0014837501267574
2012-07-27,Bond,-0.0004684402940663
2012-07-30,Bond,0.0021955870789846
2012-07-31,Bond,0.0006376530881307
2012-08-01,Bond,-0.0015958290157264
2012-08-02,Bond,-0.0024902557158771
2012-08-03,Bond,-0.0006749685033953
2012-08-06,Bond,-0.0041824816988348
2012-08-07,Bond,-0.0007616045912722
2012-08-08,Bond,-0.0015969445018789
2012-08-09,Bond,-0.0040801762369786
2012-08-10,Bond,0.0039333486337853
2012-08-13,Bond,-0.0018898960099676
2012-08-14,Bond,-0.0042911943096334
2012-08-16,Bond,-6.138018900756783e-05
2012-08-17,Bond,0.000262656363348
2012-08-21,Bond,-0.006138728155109
2012-08-22,Bond,0.001265282465383
2012-08-23,Bond,-0.0030676590950321
2012-08-24,Bond,0.0057821362918858
2012-08-27,Bond,0.0023685517423095
2012-08-29,Bond,8.753885612875758e-05
2012-08-30,Bond,-0.0026308405212572
2012-08-31,Bond,0.0008690531291889
2012-09-03,Bond,0.0020487021667485
2012-09-04,Bond,-0.0003419213579183
2012-09-05,Bond,0.0003843332996265
2012-09-06,Bond,5.208684588129542e-05
2012-09-07,Bond,-0.0036711926543881
2012-09-10,Bond,-0.0013092751674361
2012-09-11,Bond,-0.006632390856893
2012-09-12,Bond,0.002280510789032
2012-09-13,Bond,0.0009362957961991
2012-09-14,Bond,-0.0048184105676144
2012-09-17,Bond,0.0052362098166796
2012-09-18,Bond,0.0005584147765158
2012-09-20,Bond,-0.0021705843344672
2012-09-21,Bond,0.0002254347995196
2012-09-24,Bond,0.0016927993161115
2012-09-25,Bond,0.0012279003096797
2012-09-26,Bond,-0.0009730953056253
2012-09-27,Bond,0.0017178069027947
2012-09-28,Bond,-0.0016175680769204
2012-10-01,Bond,0.0015160518630327
2012-10-03,Bond,-0.0058125397993563
2012-10-04,Bond,-0.0021648281997336
2012-10-05,Bond,0.0059888272682993
2012-10-08,Bond,-0.0009466311083819
2012-10-09,Bond,-0.0021953925819836
2012-10-10,Bond,-0.0003044471676373
2012-10-11,Bond,-0.0045134208812303
2012-10-12,Bond,-0.0059442305419109
2012-10-15,Bond,-0.0007690829629424
2012-10-16,Bond,0.0012177184981889
2012-10-17,Bond,-0.0002544061404601
2012-10-18,Bond,-0.0013472790375065
2012-10-19,Bond,0.0008515356458613
2012-10-22,Bond,0.0026097338557615
2012-10-23,Bond,-9.393127119892096e-07
2012-10-25,Bond,-0.0018464741532713
2012-10-29,Bond,-2.753735084306467e-05
2012-10-30,Bond,0.0030529745165191
2012-10-31,Bond,0.0039666436440961
2012-11-01,Bond,-0.0022155159461225
2012-11-02,Bond,-0.0005158811208514
2012-11-05,Bond,0.0010209912092663
2012-11-06,Bond,-0.0032118539027223
2012-11-07,Bond,-0.0004423980672511
2012-11-08,Bond,-0.0039063665956494
2012-11-09,Bond,-0.0042723175415819
2012-11-12,Bond,0.0012650808097396
2012-11-15,Bond,-0.0001044079124078
2012-11-16,Bond,0.0017382103457991
2012-11-19,Bond,0.0001138550522295
2012-11-20,Bond,-0.0028118907147241
2012-11-21,Bond,-0.0007920280657882
2012-11-22,Bond,-0.0038099478518361
2012-11-23,Bond,0.0043133497930082
2012-11-26,Bond,-0.0041131938790346
2012-11-27,Bond,-0.0020917688535042
2012-11-29,Bond,-0.0047100125460681
2012-11-30,Bond,0.0008896309422926
2012-12-03,Bond,-0.0007229313716668
2012-12-04,Bond,-0.0017477010603993
2012-12-05,Bond,0.0024885786131654
2012-12-06,Bond,-0.0003069171452918
2012-12-07,Bond,0.0020661632588475
2012-12-10,Bond,-0.0028493696913412
2012-12-11,Bond,-0.0039235205770282
2012-12-12,Bond,0.00062470866684
2012-12-13,Bond,-0.0002166341751798
2012-12-14,Bond,0.0015190836011224
2012-12-17,Bond,0.0002493506837851
2012-12-18,Bond,7.11671742233814e-05
2012-12-19,Bond,-0.0053063864660812
2012-12-20,Bond,0.0060079260896047
2012-12-21,Bond,0.0007884482076584
2012-12-24,Bond,0.0020751032948841
2012-12-26,Bond,-0.0032395766826265
2012-12-27,Bond,0.0016451540532546
2012-12-28,Bond,-0.0044401415777356
2012-12-31,Bond,0.0015312104108884
2013-01-02,Bond,-0.0024406980043888
2013-01-03,Bond,-6.356685218611546e-05
2013-01-04,Bond,0.0021032655907854
2013-01-07,Bond,-0.0031163624801573
2013-01-08,Bond,-0.0021555761400991
2013-01-09,Bond,0.0019951668437884
2013-01-10,Bond,0.0064623927608461
2013-01-11,Bond,-3.5598646795104313e-06
2013-01-14,Bond,0.00067098632182
2013-01-15,Bond,-0.0007412534509861
2013-01-16,Bond,0.0068507092955328
2013-01-17,Bond,-0.0057439747395351
2013-01-18,Bond,-1.3405812479407235e-05
2013-01-21,Bond,-0.0050517957216873
2013-01-22,Bond,-0.0068440070718543
2013-01-23,Bond,0.0009164978451019
2013-01-24,Bond,0.0011157642233651
2013-01-25,Bond,-0.0016532114003387
2013-01-28,Bond,-0.0002010499406214
2013-01-29,Bond,0.009824786745361
2013-01-30,Bond,-0.0007512228429886
2013-01-31,Bond,0.0019971509395071
2013-02-01,Bond,-0.0012340334346691
2013-02-04,Bond,0.0011998983707968
2013-02-05,Bond,-8.778887591218457e-05
2013-02-06,Bond,-0.00115017105373
2013-02-07,Bond,0.0059190299696104
2013-02-08,Bond,0.0042459477946588
2013-02-11,Bond,0.0006259442251442
2013-02-12,Bond,-0.0072105830587046
2013-02-13,Bond,-0.0011394767252663
2013-02-14,Bond,0.0088358634484024
2013-02-15,Bond,-0.0004100319114168
2013-02-18,Bond,0.003246205130675
2013-02-19,Bond,0.0037422227396516
2013-02-20,Bond,0.0007204981710429
2013-02-21,Bond,-0.0008776330975959
2013-02-22,Bond,-0.0071526131402074
2013-02-25,Bond,0.0020964218094572
2013-02-26,Bond,-0.0007289837974667
2013-02-27,Bond,3.1411875594638855e-05
2013-02-28,Bond,-0.0018379845502118
2013-03-01,Bond,-0.0011438341299042
2013-03-04,Bond,0.0005918093770319
2013-03-05,Bond,-0.000579001217032
2013-03-06,Bond,-0.0038183222504567
2013-03-07,Bond,0.0029425118604621
2013-03-08,Bond,-0.0030760429981309
2013-03-11,Bond,-0.0048470635010899
2013-03-12,Bond,0.0002683308783081
2013-03-13,Bond,0.0012866842251318
2013-03-14,Bond,-0.0003852086978922
2013-03-15,Bond,0.0048215673589621
2013-03-18,Bond,4.665963758301286e-05
2013-03-19,Bond,0.0012914920919337
2013-03-20,Bond,-0.0022923944281433
2013-03-21,Bond,0.003207712471208
2013-03-22,Bond,0.0008036963964534
2013-03-25,Bond,-0.0008304226636417
2013-03-26,Bond,-0.0057315854259356
2013-03-28,Bond,0.003727383878089
2013-04-01,Bond,-0.0039475521001635
2013-04-02,Bond,-0.0024199127754028
2013-04-03,Bond,0.0025032952898937
2013-04-04,Bond,-0.0017395198252064
2013-04-05,Bond,-0.0039748618160366
2013-04-08,Bond,-0.0060663692922428
2013-04-09,Bond,0.0031462513241765
2013-04-10,Bond,-0.0026729552606476
2013-04-11,Bond,0.00826677324633
2013-04-12,Bond,-0.0016930581301693
2013-04-15,Bond,-0.0033651586895553
2013-04-16,Bond,-0.0037410789734039
2013-04-17,Bond,0.0008537984493082
2013-04-18,Bond,-0.0029500383409762
2013-04-22,Bond,0.0010699325445299
2013-04-23,Bond,-0.0028586144782383
2013-04-25,Bond,-0.0053850846291212
2013-04-26,Bond,-0.0045165756474042
2013-04-29,Bond,-0.0071068015176439
2013-04-30,Bond,-0.0018762743883237
2013-05-02,Bond,-0.0019490044774697
2013-05-03,Bond,-0.0008517095213592
2013-05-06,Bond,0.0033951399237367
2013-05-07,Bond,0.0025898987802974
2013-05-08,Bond,-0.0013104830550799
2013-05-09,Bond,-0.0049462425553009
2013-05-10,Bond,-0.0023172887558345
2013-05-13,Bond,0.000195917165925
2013-05-14,Bond,-0.0021013811686025
2013-05-15,Bond,-0.0044975937821407
2013-05-16,Bond,-0.0022170088904322
2013-05-17,Bond,-0.0013216375645793
2013-05-20,Bond,-0.0012952958466159
2013-05-21,Bond,0.0014401193939655
2013-05-22,Bond,0.001521678224442
2013-05-23,Bond,-0.0005207022594554
2013-05-24,Bond,0.003656677421279
2013-05-27,Bond,-0.0044847522706872
2013-05-28,Bond,-0.0051953351836676
2013-05-29,Bond,0.0013760620981205
2013-05-30,Bond,-0.0026557668345114
2013-05-31,Bond,0.0033389117450726
2013-06-03,Bond,-0.0063116743838465
2013-06-04,Bond,0.0046315757282046
2013-06-05,Bond,0.0020625506462284
2013-06-06,Bond,-0.0043400681128095
2013-06-07,Bond,-0.0036340619249547
2013-06-10,Bond,0.0051878094449911
2013-06-11,Bond,-0.0005746134207269
2013-06-12,Bond,-0.0018885037871468
2013-06-13,Bond,-0.0056174275649638
2013-06-14,Bond,-0.002850177834411
2013-06-17,Bond,-0.0012802221157008
2013-06-18,Bond,0.002889545900819
2013-06-19,Bond,-0.0042260226486385
2013-06-20,Bond,-0.0015837158422849
2013-06-21,Bond,0.0012651402390086
2013-06-24,Bond,0.0045058338874681
2013-06-25,Bond,-0.0049306530223398
2013-06-26,Bond,0.0037282352219161
2013-06-27,Bond,-0.0014430754269396
2013-06-28,Bond,0.0005823176528309
2013-07-01,Bond,-0.0010603283408923
2013-07-02,Bond,-0.0067466923302371
2013-07-03,Bond,0.0011433836505778
2013-07-04,Bond,0.0021558908455983
2013-07-05,Bond,-0.0030914756984101
2013-07-08,Bond,-8.358374610179268e-05
2013-07-09,Bond,-0.0012248814306689
2013-07-10,Bond,-0.0078565787673149
2013-07-11,Bond,0.0030985260524572
2013-07-12,Bond,-0.0038292602493729
2013-07-15,Bond,0.0012744203981423
2013-07-16,Bond,0.0011126293489713
2013-07-17,Bond,0.0035897665400112
2013-07-18,Bond,0.0002541779077866
2013-07-19,Bond,-0.0004382087804582
2013-07-22,Bond,-0.0026036622630747
2013-07-23,Bond,0.0017509273239895
2013-07-24,Bond,-0.0040639520751315
2013-07-25,Bond,0.0034431983453782
2013-07-26,Bond,-0.0028165789489092
2013-07-29,Bond,0.0048035998418159
2013-07-30,Bond,0.0019174222266091
2013-07-31,Bond,0.0022791252871018
2013-08-01,Bond,0.0006123945561336
2013-08-02,Bond,-0.0042650729308766
2013-08-05,Bond,-0.0025942785824735
2013-08-06,Bond,0.0046550190840444
2013-08-07,Bond,0.0010376660824868
2013-08-08,Bond,0.0028195386517247
2013-08-12,Bond,0.0004898499067089
2013-08-13,Bond,-0.0043284611680779
2013-08-14,Bond,-0.0030226710591989
2013-08-16,Bond,0.0045116059933061
2013-08-19,Bond,-0.0051318157223237
2013-08-20,Bond,0.0053859474249561
2013-08-21,Bond,0.0032762372015853
2013-08-22,Bond,0.0018039440373356
2013-08-23,Bond,-0.0057921989463093
2013-08-26,Bond,0.0037668859594319
2013-08-27,Bond,0.0102665154437104
2013-08-28,Bond,-0.003796295238389
2013-08-29,Bond,8.699999800362585e-05
2013-08-30,Bond,-0.0010367630152518
2013-09-02,Bond,-0.0059561576091216
2013-09-03,Bond,0.0053693100191902
2013-09-04,Bond,0.0006241626657612
2013-09-05,Bond,-0.0043421064629447
2013-09-06,Bond,0.0020541792807273
2013-09-10,Bond,-0.0086890026592045
2013-09-11,Bond,-0.0046423860862518
2013-09-12,Bond,0.0015859079298577
2013-09-13,Bond,0.0001978667001876
2013-09-16,Bond,-0.0018579382070254
2013-09-17,Bond,0.0023835524487034
2013-09-18,Bond,0.0008708314101231
2013-09-19,Bond,-0.0009686293800262
2013-09-20,Bond,0.0014421754301505
2013-09-23,Bond,0.0039628050189161
2013-09-24,Bond,-0.0012627965784732
2013-09-25,Bond,0.0065971158898548
2013-09-26,Bond,-0.0024606423616372
2013-09-27,Bond,0.0072697535606346
2013-09-30,Bond,0.0019029945576333
2013-10-01,Bond,-0.0047867883052716
2013-10-03,Bond,0.0019811710363709
2013-10-04,Bond,0.000538321972276
2013-10-07,Bond,0.0026928380812319
2013-10-08,Bond,0.0034148417942503
2013-10-09,Bond,-0.0001995503517831
2013-10-10,Bond,-0.0018814434985928
2013-10-11,Bond,0.001797337401562
2013-10-14,Bond,-0.0001483938803685
2013-10-15,Bond,0.0025644792400012
2013-10-17,Bond,-0.0056317262314059
2013-10-18,Bond,-0.0009125837602418
2013-10-21,Bond,-0.0020478049022264
2013-10-22,Bond,0.0051145849612589
2013-10-23,Bond,0.0023834341562796
2013-10-24,Bond,0.0010661709501849
2013-10-25,Bond,0.0018944570835468
2013-10-28,Bond,-0.0021625395127941
2013-10-29,Bond,0.0030261929663089
2013-10-30,Bond,0.0055990013281942
2013-10-31,Bond,0.0005397516878285
2013-11-01,Bond,0.0047634110328514
2013-11-05,Bond,-0.0007304828492044
2013-11-06,Bond,-0.0016636469668205
2013-11-07,Bond,0.0006916757655729
2013-11-08,Bond,0.0021763686320942
2013-11-11,Bond,-5.312243737020262e-05
2013-11-12,Bond,0.0027326794798358
2013-11-13,Bond,0.0015119080870435
2013-11-14,Bond,-0.0039860096073352
2013-11-18,Bond,-0.0005172604677768
2013-11-19,Bond,0.0024787201669529
2013-11-20,Bond,0.001931290992516
2013-11-21,Bond,0.005600680262219
2013-11-22,Bond,-0.0034722083884805
2013-11-25,Bond,-0.0004759969257801
2013-11-26,Bond,-0.0024710256066155
2013-11-27,Bond,-0.0031892358726929
2013-11-28,Bond,-0.0023464993813992
2013-11-29,Bond,-0.0040891758419629
2013-12-02,Bond,-0.0021999803860634
2013-12-03,Bond,-0.0002651272632012
2013-12-04,Bond,0.0032909425128204
2013-12-05,Bond,-0.002144411222105
2013-12-06,Bond,-0.0049381029361639
2013-12-09,Bond,0.0018788351211013
2013-12-10,Bond,-0.001903365104345
2013-12-11,Bond,0.0003378192318476
2013-12-12,Bond,0.002582805810445
2013-12-13,Bond,0.0018195103341561
2013-12-16,Bond,0.0036246336306997
2013-12-17,Bond,0.0018112929879203
2013-12-18,Bond,-0.0037361141772452
2013-12-19,Bond,0.0074679558221081
2013-12-20,Bond,-0.0010418708019651
2013-12-23,Bond,-0.0004853868192437
2013-12-24,Bond,0.0032679636771745
2013-12-26,Bond,0.0007008459753758
2013-12-27,Bond,0.0007618562826745
2013-12-30,Bond,0.0079560772853812
2013-12-31,Bond,-0.0009104143100946
2014-01-02,Bond,0.0004809637909213
2014-01-03,Bond,0.0006304775235634
2014-01-06,Bond,0.003651714633192
2014-01-07,Bond,-0.0039279808323624
2014-01-08,Bond,-0.0059770830690702
2014-01-09,Bond,-0.0015401246817281
2014-01-10,Bond,-0.0048320270111548
2014-01-13,Bond,-0.0027959203116318
2014-01-14,Bond,0.0021201044423992
2014-01-15,Bond,-0.0038186948944566
2014-01-16,Bond,-0.0041288386660826
2014-01-17,Bond,0.0012340236215111
2014-01-20,Bond,0.0020320849725672
2014-01-21,Bond,-0.0051211653534995
2014-01-22,Bond,0.0021823571872679
2014-01-23,Bond,0.0024662274979419
2014-01-24,Bond,0.0042256252300865
2014-01-27,Bond,0.0058642410969029
2014-01-28,Bond,0.0068825009035771
2014-01-29,Bond,-0.0008503369497747
2014-01-30,Bond,0.0012093013941692
2014-01-31,Bond,-0.0013894500475818
2014-02-03,Bond,0.0015661176647789
2014-02-04,Bond,0.0047336139416304
2014-02-05,Bond,-0.0042733230490171
2014-02-06,Bond,-0.0026939523933754
2014-02-07,Bond,0.0038058990957254
2014-02-10,Bond,0.0033409156904833
2014-02-11,Bond,-0.0011222003605265
2014-02-12,Bond,0.0023318806202602
2014-02-13,Bond,0.0025062363233957
2014-02-14,Bond,0.0038334681883517
2014-02-18,Bond,-0.0009584791831465
2014-02-19,Bond,0.0027782659628915
2014-02-20,Bond,0.0090423350234611
2014-02-21,Bond,0.0008636445344289
2014-02-24,Bond,-0.0002299466265987
2014-02-25,Bond,0.002061840126206
2014-02-26,Bond,-0.0016008375540181
2014-02-28,Bond,0.0066724010357358
2014-03-03,Bond,0.0015444004695759
2014-03-04,Bond,-0.0019284168120279
2014-03-05,Bond,-0.0028745225534367
2014-03-06,Bond,0.0022660765858369
2014-03-07,Bond,0.0007609770012268
2014-03-10,Bond,-0.0015344756507633
2014-03-11,Bond,0.0022371332644964
2014-03-12,Bond,-0.0044824504116639
2014-03-13,Bond,0.0010401130486115
2014-03-14,Bond,0.0013073168532868
2014-03-18,Bond,0.0050505791605831
2014-03-19,Bond,-0.0023060101889575
2014-03-20,Bond,-0.0030873847653062
2014-03-21,Bond,-0.0027220750552714
2014-03-24,Bond,-0.0052803880915214
2014-03-25,Bond,0.0040350377678163
2014-03-26,Bond,0.0045891296557197
2014-03-27,Bond,0.0004694142648071
2014-03-28,Bond,0.0029685891342098
2014-03-31,Bond,0.0003979143136249
2014-04-01,Bond,-0.0004166640932488
2014-04-02,Bond,-0.0013477896400357
2014-04-03,Bond,-0.0005675656330978
2014-04-04,Bond,-0.0039036098411375
2014-04-07,Bond,0.0009023120882774
2014-04-09,Bond,-0.0015118253029205
2014-04-10,Bond,0.0023531436621028
2014-04-11,Bond,0.0006963167365211
2014-04-15,Bond,0.0002694006388163
2014-04-16,Bond,-0.0016351291616032
2014-04-17,Bond,-0.0012230222709005
2014-04-21,Bond,0.001770502462266
2014-04-22,Bond,-0.0032762838728365
2014-04-23,Bond,9.003803881776787e-06
2014-04-25,Bond,0.0016677109845277
2014-04-28,Bond,-0.0017172137751296
2014-04-29,Bond,-0.0009632213458572
2014-04-30,Bond,0.0010925383674705
2014-05-02,Bond,-0.0032563681609111
2014-05-05,Bond,0.0011018035723852
2014-05-06,Bond,-0.0028041415434924
2014-05-07,Bond,0.0042429944152881
2014-05-08,Bond,0.007023746470818
2014-05-09,Bond,-0.0054495704811426
2014-05-12,Bond,-0.0005438107707684
2014-05-13,Bond,-0.0034074830835735
2014-05-14,Bond,0.0032428625213933
2014-05-15,Bond,-0.0038783411121686
2014-05-16,Bond,0.0004407660697564
2014-05-19,Bond,-0.0033395861521951
2014-05-20,Bond,-0.000665476564465
2014-05-21,Bond,-0.0026624429114669
2014-05-22,Bond,0.0022630430806212
2014-05-23,Bond,-0.0036374392840018
2014-05-26,Bond,0.0018851663437409
2014-05-27,Bond,-0.0003544801580304
2014-05-28,Bond,-0.0003826122827066
2014-05-29,Bond,0.0018457300669563
2014-05-30,Bond,-0.0020867014498555
2014-06-02,Bond,-0.0010822419204891
2014-06-03,Bond,0.0039863843700581
2014-06-04,Bond,-0.0020308920629242
2014-06-05,Bond,0.0026647782949132
2014-06-06,Bond,0.0031519121019806
2014-06-09,Bond,-0.0032673603995997
2014-06-10,Bond,-0.004268676535264
2014-06-11,Bond,0.0014118317766398
2014-06-12,Bond,-0.0018244417596097
2014-06-13,Bond,0.0071349758696439
2014-06-16,Bond,0.0003377901565101
2014-06-17,Bond,-0.0035894420781931
2014-06-18,Bond,-0.0023583903859778
2014-06-19,Bond,0.0036212514805349
2014-06-20,Bond,-0.001205656909291
2014-06-23,Bond,0.0004924531516128
2014-06-24,Bond,0.0018283792760016
2014-06-25,Bond,-0.0011883171914834
2014-06-26,Bond,0.000986933990544
2014-06-27,Bond,-0.0001378887687884
2014-06-30,Bond,0.0008042387215794
2014-07-01,Bond,0.0015854530350849
2014-07-02,Bond,-0.0017250597120736
2014-07-03,Bond,0.0004449264313273
2014-07-04,Bond,-0.0014723460808245
2014-07-07,Bond,-0.0047714496909533
2014-07-08,Bond,0.0029981904109709
2014-07-09,Bond,0.0062976797312055
2014-07-10,Bond,-0.0023037348775774
2014-07-11,Bond,-0.0007699998705246
2014-07-14,Bond,-0.0024191204799112
2014-07-15,Bond,0.0013211627519066
2014-07-16,Bond,0.0001667377923319
2014-07-17,Bond,-0.0005661252903327
2014-07-18,Bond,-0.002940972437707
2014-07-21,Bond,0.0001322483536587
2014-07-22,Bond,-0.0056624624651076
2014-07-23,Bond,0.0001911082182061
2014-07-24,Bond,0.0022875334551403
2014-07-25,Bond,-0.0031208665611405
2014-07-28,Bond,-0.0039416422843164
2014-07-30,Bond,0.0043072572920142
2014-07-31,Bond,-0.000815567717255
2014-08-01,Bond,0.00506514567651
2014-08-04,Bond,-0.0014080730688106
2014-08-05,Bond,-0.0011844845486054
2014-08-06,Bond,0.0023969565651409
2014-08-07,Bond,-0.0022348164779832
2014-08-08,Bond,0.0015724993765274
2014-08-11,Bond,-0.0017828749684321
2014-08-12,Bond,-0.0051672116395691
2014-08-13,Bond,0.0009706768514437
2014-08-14,Bond,-0.0013437402696889
2014-08-18,Bond,-0.0014105326602926
2014-08-19,Bond,-0.0038057490460725
2014-08-20,Bond,0.0051753051908161
2014-08-21,Bond,0.0025495115563951
2014-08-22,Bond,0.0027324040697106
2014-08-25,Bond,-0.0007091330956649
2014-08-26,Bond,-0.0050479465192649
2014-08-27,Bond,0.0055827901665393
2014-08-28,Bond,-0.0002938895265457
2014-09-01,Bond,-0.003048537548384
2014-09-02,Bond,0.0006809219571731
2014-09-03,Bond,0.0032310357703217
2014-09-04,Bond,0.0002806797728411
2014-09-05,Bond,0.0040681285872945
2014-09-08,Bond,0.0022925633336535
2014-09-09,Bond,-0.0028528435428574
2014-09-10,Bond,-0.0011795445208379
2014-09-11,Bond,0.0030963895781061
2014-09-12,Bond,-0.0082627120277191
2014-09-15,Bond,0.0004550515868427
2014-09-16,Bond,-0.002815864685995
2014-09-17,Bond,-0.0018466667640135
2014-09-18,Bond,-0.0025224323064581
2014-09-19,Bond,-0.0010373012388705
2014-09-22,Bond,-0.0018427587826864
2014-09-23,Bond,-0.0015909587948182
2014-09-24,Bond,0.0071846930550015
2014-09-25,Bond,0.0068539191249567
2014-09-26,Bond,-0.0040866357817234
2014-09-29,Bond,0.0049912138815428
2014-09-30,Bond,-0.0011525260925488
2014-10-01,Bond,0.0007492508550097
2014-10-07,Bond,0.001102531256763
2014-10-08,Bond,-0.0017357205410524
2014-10-09,Bond,0.0015688907750633
2014-10-10,Bond,0.0017613864930523
2014-10-13,Bond,-0.0016188140490923
2014-10-14,Bond,-0.003536927160713
2014-10-16,Bond,-0.0010882544627303
2014-10-17,Bond,-0.0052106863730571
2014-10-20,Bond,-0.0011248659760669
2014-10-21,Bond,-0.0040836234267947
2014-10-22,Bond,-0.001536318916935
2014-10-27,Bond,0.0042828288175319
2014-10-28,Bond,0.0032686838900502
2014-10-29,Bond,-0.0007597558017915
2014-10-30,Bond,-0.0011146239922084
2014-10-31,Bond,0.0038867352829149
2014-11-03,Bond,0.0016588347105182
2014-11-05,Bond,-0.0010333996586792
2014-11-07,Bond,-0.0041424659854121
2014-11-10,Bond,0.0012146579176584
2014-11-11,Bond,0.002387455505962
2014-11-12,Bond,-0.0020218788511078
2014-11-13,Bond,0.001297190338171
2014-11-14,Bond,-0.0013542010760559
2014-11-17,Bond,-0.0009189874760637
2014-11-18,Bond,-0.007285943302539
2014-11-19,Bond,-2.7885139521926085e-05
2014-11-20,Bond,0.0027942748734004
2014-11-21,Bond,-0.0026722094905987
2014-11-24,Bond,-0.0003452662855171
2014-11-25,Bond,-0.0013618075818259
2014-11-26,Bond,0.0010518479908084
2014-11-27,Bond,-0.0007472517483174
2014-11-28,Bond,-0.0038049484044499
2014-12-01,Bond,0.004494327291826
2014-12-02,Bond,0.0032714589502617
2014-12-03,Bond,-0.0018466340836574
2014-12-04,Bond,0.0013000468749705
2014-12-05,Bond,0.0020369927310224
2014-12-08,Bond,0.003218680369898
2014-12-09,Bond,-0.0038067246140362
2014-12-10,Bond,0.0029605757351458
2014-12-11,Bond,-0.000838108072031
2014-12-12,Bond,-0.000123849076533
2014-12-15,Bond,0.0080883624928762
2014-12-16,Bond,0.0028748526953568
2014-12-17,Bond,-0.0005704229706026
2014-12-18,Bond,-0.0081086256915558
2014-12-19,Bond,0.0034816202706208
2014-12-22,Bond,-0.005116813206627
2014-12-23,Bond,-0.0022055497715268
2014-12-24,Bond,0.0002496869317403
2014-12-26,Bond,0.0040438160954436
2014-12-29,Bond,0.0018836746432685
2014-12-30,Bond,-0.000377161867511
2014-12-31,Bond,0.0006272094699453
2015-01-02,Bond,-0.0030424281296144
2015-01-05,Bond,0.0007420449330612
2015-01-06,Bond,0.0033364090845213
2015-01-07,Bond,0.0033369890560462
2015-01-08,Bond,0.0013861619315075
2015-01-09,Bond,0.0009959477273114
2015-01-12,Bond,-0.0014317659510498
2015-01-13,Bond,0.0026290137938396
2015-01-14,Bond,0.0001073736927597
2015-01-15,Bond,-0.0057424665454214
2015-01-16,Bond,-0.0013211921509354
2015-01-19,Bond,-5.98376334331425e-05
2015-01-20,Bond,0.0011560561391314
2015-01-21,Bond,-0.0008204413653131
2015-01-22,Bond,-0.0038730281816597
2015-01-23,Bond,-0.0005566626100936
2015-01-27,Bond,-0.0003873433418292
2015-01-28,Bond,0.0006348687625008
2015-01-29,Bond,0.0024527744648374
2015-01-30,Bond,0.0047791336248225
2015-02-02,Bond,-0.0015320828380574
2015-02-03,Bond,-0.0012640819970849
2015-02-04,Bond,-0.0026254528389013
2015-02-05,Bond,0.0023540033198769
2015-02-06,Bond,0.005047866818458
2015-02-09,Bond,0.0007299951899436
2015-02-10,Bond,-0.0010640452476698
2015-02-11,Bond,0.0037982622547245
2015-02-12,Bond,0.0006612996317821
2015-02-13,Bond,0.0003502515305075
2015-02-16,Bond,-0.0034964677551024
2015-02-18,Bond,0.0014779275526998
2015-02-19,Bond,-0.002962818887992
2015-02-20,Bond,-0.0025884336237246
2015-02-23,Bond,-2.997084399776711e-05
2015-02-24,Bond,-0.0017190395607938
2015-02-25,Bond,-0.0006035794081298
2015-02-26,Bond,-0.0032516729468608
2015-02-27,Bond,0.0011453113798208
2015-03-02,Bond,0.0022350490744209
2015-03-03,Bond,-0.006163035600612
2015-03-04,Bond,0.0038734877354656
2015-03-05,Bond,-0.0024808137389709
2015-03-09,Bond,0.0047160447894608
2015-03-10,Bond,0.000425126109262
2015-03-11,Bond,0.0003452103034052
2015-03-12,Bond,-0.0013094336384997
2015-03-13,Bond,0.0052177595361279
2015-03-16,Bond,-0.0034299385121493
2015-03-17,Bond,0.000899297181527
2015-03-18,Bond,0.003852720618588
2015-03-19,Bond,0.0028590569412743
2015-03-20,Bond,0.0078324010994409
2015-03-23,Bond,-0.0012334925756995
2015-03-24,Bond,0.0030848894171931
2015-03-25,Bond,-5.604480242172856e-05
2015-03-26,Bond,0.0060316101076816
2015-03-27,Bond,0.0001059235004785
2015-03-30,Bond,-0.0028526690771424
2015-03-31,Bond,0.0040535222969697
2015-04-01,Bond,-0.0024764618151724
2015-04-06,Bond,-0.0049759486044058
2015-04-07,Bond,-0.0014351528741947
2015-04-08,Bond,0.0013524023840122
2015-04-09,Bond,0.0035628539395336
2015-04-10,Bond,0.0004300373092951
2015-04-13,Bond,0.0034635632471008
2015-04-16,Bond,-0.002513503656356
2015-04-17,Bond,-5.320761276203577e-05
2015-04-20,Bond,0.0010890456295393
2015-04-21,Bond,0.0006090487523931
2015-04-22,Bond,-0.0002478140607872
2015-04-23,Bond,0.0025652299942267
2015-04-24,Bond,-0.0001064604886552
2015-04-27,Bond,0.0016381991557391
2015-04-28,Bond,-0.0008895049586197
2015-04-29,Bond,-0.0021043046984386
2015-04-30,Bond,0.0004859388568735
2015-05-04,Bond,-0.0021498858232365
2015-05-05,Bond,-0.0002894227635779
2015-05-06,Bond,0.0029516781635175
2015-05-07,Bond,0.0008373280852525
2015-05-08,Bond,-0.0028424583540915
2015-05-11,Bond,0.0023053541146281
2015-05-12,Bond,-0.0010065337804951
2015-05-13,Bond,-0.0033779744933011
2015-05-14,Bond,0.0085964954265589
2015-05-15,Bond,-0.0034578418351642
2015-05-18,Bond,-0.0052883479229237
2015-05-19,Bond,0.0024189680187276
2015-05-20,Bond,-0.0067998847409006
